,TimeDiff,tweet_1st,tweet_2nd
28618,89.77583333333334,5.5290484,4.2984843
28620,89.77222222222223,10.769012,2.9865668
28621,89.77083333333333,2.769836,3.5816886
28622,89.77,10.082095,5.494139
28623,89.76527777777778,4.290958,5.3085847
28624,89.76444444444445,8.801513,6.7799587
28625,89.7611111111111,6.7252374,5.037642
28626,89.7611111111111,4.489555,3.5347674
28627,89.76083333333334,11.700211,4.155413
28628,89.75944444444444,7.7170744,4.607829
28629,89.75861111111111,10.886562,5.830137
28630,89.75805555555556,3.7066002,5.5104084
28631,89.75805555555556,9.848906,3.4943452
28633,89.75611111111111,9.564133,4.5194826
28634,89.7525,9.812196,5.4040346
28635,89.75111111111111,5.242172,5.4537563
28636,89.75111111111111,4.470647,2.3600872
28637,89.75111111111111,2.4223228,3.1507173
28638,89.75083333333333,10.8990135,5.3514476
28639,89.75055555555555,11.198713,5.527261
28640,89.75,9.659796,2.8666856
28641,89.74916666666667,8.305731,5.289596
28642,89.74888888888889,10.745767,5.2189927
28643,89.74805555555555,-10.962285,3.2501247
28644,89.7475,-11.030276,3.0022733
28645,89.74722222222222,7.872403,4.922206
28646,89.74694444444444,6.93204,5.308783
28648,89.745,6.4531097,1.8819897
28649,89.745,4.640133,2.6899052
28650,89.74416666666667,11.563939,4.144474
28651,89.74333333333334,3.0208397,1.1770611
28652,89.74305555555556,7.515191,6.431037
28653,89.74138888888889,5.330619,4.2005687
28654,89.74055555555556,7.6123214,4.58386
28655,89.74,-10.933439,3.0908215
28656,89.73916666666666,6.0330544,4.4393277
28657,89.73916666666666,2.6291828,3.117589
28658,89.73861111111111,6.0867286,4.891474
28659,89.73833333333333,8.543043,5.06203
28660,89.73805555555556,2.612452,2.4366384
28661,89.73777777777778,4.900998,3.7760148
28662,89.7375,7.159964,4.2282076
28663,89.73694444444445,6.5186253,5.3371034
28664,89.73583333333333,11.731528,3.9692886
28665,89.73388888888888,7.7880716,5.319955
28666,89.73166666666667,10.639865,1.9612478
28667,89.73027777777777,3.1794498,3.2898107
28669,89.72833333333334,8.499079,7.8595037
28670,89.72722222222222,2.8769593,2.343602
28671,89.72527777777778,7.473448,4.7695704
28672,89.72527777777778,8.615153,5.679643
28674,89.72416666666666,8.356731,2.3888059
28675,89.72416666666666,5.049764,3.8144226
28676,89.72222222222223,6.828096,6.4923167
28677,89.72166666666666,5.9015512,4.090512
28678,89.71722222222222,11.546603,4.103092
28679,89.71527777777777,2.920442,2.8187451
28680,89.71472222222222,8.235985,5.5101423
28681,89.7125,4.28591,5.0689335
28682,89.70916666666666,7.7274704,7.6979876
28685,89.70527777777778,8.472075,5.054801
28686,89.70416666666667,3.616544,4.7293463
28687,89.7025,2.6280527,3.134828
28688,89.70138888888889,6.8765497,2.9717374
28689,89.6975,11.597649,5.1709876
28690,89.69694444444444,7.3329782,6.6347446
28692,89.69694444444444,9.117532,5.3905244
28693,89.69611111111111,3.3104954,3.4105864
28695,89.69472222222223,3.832229,2.2339563
28696,89.69222222222223,9.677797,4.0365667
28697,89.69027777777778,2.9449039,3.6401935
28698,89.69027777777778,2.6740255,3.0678399
28699,89.68472222222222,4.6017675,2.1766849
28702,89.68333333333334,-10.620306,3.0456197
28703,89.68305555555555,9.154502,1.5973756
28705,89.68166666666667,9.369081,3.925427
28707,89.68166666666667,8.61669,7.0186896
28708,89.68138888888889,-2.7695239,15.772186
28709,89.68055555555556,11.871642,3.9967759
28710,89.68027777777777,8.304989,1.0543681
28711,89.68,7.2133846,4.818121
28712,89.67944444444444,4.129224,3.0205889
28713,89.67888888888889,2.9647124,3.5341613
28715,89.6763888888889,3.4288259,4.656773
28717,89.675,9.524493,5.1674566
28718,89.67472222222223,-11.0161,2.9807563
28720,89.67166666666667,11.100728,5.736385
28721,89.67166666666667,3.3108869,3.8483543
28723,89.67027777777778,5.9362183,4.232986
28724,89.67,10.658428,3.1948292
28725,89.66944444444445,2.7154665,3.1438124
28726,89.66916666666667,3.3222215,5.4592896
28727,89.66888888888889,3.367128,5.462701
28728,89.66888888888889,8.652681,4.87055
28729,89.6686111111111,11.338164,5.4295745
28730,89.66833333333334,9.442169,5.38023
28731,89.6675,9.772306,1.9904993
28732,89.66638888888889,-11.356943,3.1705368
28733,89.66444444444444,3.5324094,2.8929224
28734,89.66361111111111,4.041768,5.0308228
28735,89.66194444444444,11.471817,5.618772
28736,89.6613888888889,9.788195,3.2781422
28737,89.66083333333333,2.4064407,3.7119818
28738,89.65944444444445,9.779605,2.5623999
28739,89.65944444444445,9.181355,2.0989807
28741,89.65861111111111,9.817775,2.071476
28743,89.65555555555555,8.308712,5.17828
28745,89.65055555555556,10.03793,3.011897
28747,89.64972222222222,-10.798174,2.8796637
28751,89.64472222222223,8.306762,3.4700677
28752,89.64444444444445,4.166807,3.632113
28753,89.64416666666666,8.18155,5.422542
28754,89.6438888888889,10.698489,4.8582287
28755,89.64361111111111,10.183054,1.8261635
28759,89.63888888888889,4.1107492,1.7544129
28760,89.63444444444444,8.467772,7.894741
28761,89.63388888888889,5.4196587,4.4278235
28762,89.63222222222223,11.521377,5.3299427
28763,89.63222222222223,3.0333748,4.677481
28764,89.63166666666666,-11.079688,2.9586735
28765,89.63027777777778,2.5735738,2.386353
28766,89.62944444444445,10.413217,6.7974224
28767,89.62916666666666,10.686927,5.978557
28768,89.62722222222222,10.700875,6.3043113
28769,89.62555555555555,3.143566,2.4228494
28770,89.62388888888889,11.105919,1.2113003
28771,89.62333333333333,4.0675697,5.503384
28773,89.62277777777778,10.834528,4.663974
28774,89.62222222222222,4.2647967,3.463406
28775,89.62194444444444,3.119112,2.2942984
28777,89.62055555555555,8.283005,5.2825384
28778,89.62027777777777,6.9284644,0.74578124
28779,89.62,-11.020304,3.2307253
28780,89.61972222222222,11.408007,5.118028
28781,89.61805555555556,11.876972,3.993699
28782,89.61611111111111,10.750818,2.1387954
28786,89.60833333333333,8.452767,7.874852
28787,89.60833333333333,10.689524,6.1456237
28788,89.60777777777778,10.0574875,6.7339387
28789,89.6075,2.5071948,3.059295
28792,89.60444444444444,11.032577,5.8810678
28793,89.60416666666667,4.583493,3.1080983
28795,89.60194444444444,6.1121955,4.6138105
28796,89.60027777777778,6.1442103,7.559642
28797,89.6,5.3150835,6.1585407
28798,89.5988888888889,4.8652573,4.211456
28799,89.59861111111111,8.725002,6.646723
28800,89.59833333333333,10.413046,2.8488104
28802,89.59583333333333,-2.784608,15.711128
28803,89.59444444444445,6.143891,1.0682453
28804,89.59361111111112,-10.826199,2.7696393
28805,89.59361111111112,-11.290625,2.81779
28806,89.59361111111112,3.5983224,4.6182017
28808,89.59333333333333,5.421767,2.2547076
28809,89.59166666666667,3.4747088,3.4766319
28810,89.59027777777777,-2.7239108,15.745154
28811,89.58833333333334,8.497764,7.7238607
28812,89.58777777777777,9.040688,3.8967729
28813,89.58638888888889,-10.756577,2.7594628
28814,89.58638888888889,-10.769438,3.0433154
28815,89.585,11.109851,5.453111
28817,89.58305555555556,5.6479006,4.827053
28818,89.58277777777778,8.629207,6.9902825
28822,89.58,9.565715,4.9212265
28824,89.57944444444445,3.2186162,5.583292
28825,89.57722222222222,8.637507,6.56628
28827,89.57416666666667,8.882536,5.990366
28828,89.57416666666667,7.6206946,4.7630715
28829,89.57222222222222,9.996274,4.060358
28830,89.57083333333334,-11.241155,3.1721246
28831,89.57055555555556,2.4731808,4.0177493
28832,89.57,4.0713873,5.228867
28833,89.56972222222223,8.184641,7.926696
28834,89.56944444444444,8.41797,7.3281374
28835,89.56777777777778,-2.76749,15.729702
28837,89.56694444444445,7.7287474,5.372898
28839,89.56416666666667,10.764403,5.4753513
28841,89.56361111111111,6.492418,1.1388468
28842,89.56222222222222,7.6522565,5.099688
28843,89.56222222222222,2.7149673,2.1333086
28844,89.56166666666667,4.883926,0.7398759
28845,89.55972222222222,11.815556,5.196088
28846,89.55888888888889,2.456507,2.5803127
28848,89.5586111111111,3.7645068,2.734464
28849,89.55666666666667,-11.31957,3.0674677
28850,89.55611111111111,8.618956,3.5751696
28851,89.55444444444444,3.9618957,1.3826326
28852,89.55416666666666,5.427571,3.0399134
28853,89.55388888888889,8.577266,7.4863615
28854,89.55333333333333,6.525406,4.5520797
28856,89.55222222222223,11.269596,6.3383045
28857,89.54916666666666,-10.898921,3.1114202
28859,89.54277777777777,9.610369,5.4137573
28861,89.5425,3.4109757,5.35827
28862,89.54166666666667,3.2492812,3.241069
28863,89.53944444444444,11.60655,5.139737
28864,89.53944444444444,10.21622,5.3192973
28865,89.5375,10.163163,6.0994854
28866,89.53722222222223,7.704527,5.0704384
28867,89.5363888888889,8.387575,5.1743484
28868,89.53611111111111,11.492848,4.055426
28869,89.53444444444445,10.441451,3.7283854
28870,89.53444444444445,7.784326,5.8017087
28871,89.53444444444445,9.031652,4.7296877
28872,89.5338888888889,2.6064038,2.4678507
28873,89.53305555555555,7.3869743,5.3517356
28874,89.53305555555555,3.94075,3.3936176
28875,89.53222222222222,2.92631,3.2649505
28877,89.52944444444445,3.4912605,3.5569143
28878,89.52944444444445,9.411174,5.109539
28879,89.52527777777777,7.870957,1.912858
28880,89.52527777777777,6.9041233,5.1916056
28881,89.525,5.7083364,5.6526093
28882,89.52277777777778,7.196894,-0.16510719
28883,89.52277777777778,10.313954,6.566525
28884,89.52222222222223,8.288715,5.2683287
28885,89.52111111111111,5.8768687,2.9121392
28886,89.52083333333333,3.7396584,2.7232387
28888,89.51944444444445,12.347504,-11.236175
28890,89.51861111111111,10.017942,3.5458393
28891,89.51777777777778,10.17971,1.4587977
28892,89.51722222222222,3.1763551,2.4831975
28893,89.51527777777778,11.46792,5.497981
28894,89.51444444444445,9.336508,3.40979
28895,89.51416666666667,10.554726,2.8383152
28896,89.51305555555555,-10.952804,3.29386
28897,89.51166666666667,10.207263,6.4530473
28898,89.51083333333334,-10.909347,3.0098934
28899,89.51027777777777,10.193959,1.8537772
28900,89.50861111111111,11.64605,5.3470416
28901,89.50833333333334,4.177797,5.0999074
28902,89.50722222222223,6.949043,1.0020524
28904,89.50611111111111,8.485342,7.8537765
28905,89.50555555555556,9.618749,3.3074496
28906,89.50555555555556,-11.211401,3.0190876
28907,89.505,2.0679412,3.2108734
28910,89.50333333333333,10.938574,6.0554814
28912,89.5025,-2.787767,15.649932
28913,89.50166666666667,11.478158,5.4847245
28914,89.50083333333333,9.84649,2.9337974
28915,89.50055555555555,7.3544006,4.143712
28916,89.50027777777778,9.98863,3.196348
28917,89.49944444444445,-8.0378895,14.132669
28918,89.49888888888889,10.504382,5.0065517
28919,89.49888888888889,9.75536,2.320163
28921,89.49583333333334,6.891497,5.3139095
28922,89.49583333333334,10.715239,7.165177
28923,89.49444444444444,9.571227,1.8312606
28924,89.49416666666667,11.5329485,4.122091
28925,89.49361111111111,5.5609293,4.3607545
28926,89.49333333333334,9.2482605,4.6440344
28928,89.4925,9.195211,6.0564604
28929,89.49222222222222,10.186913,5.5664325
28931,89.48972222222223,2.1722512,3.501307
28932,89.48944444444444,10.806523,2.2987583
28934,89.48861111111111,-11.220426,3.2815585
28935,89.48833333333333,9.230721,6.207605
28936,89.48777777777778,12.338474,-11.242876
28938,89.4875,8.500988,7.1665716
28939,89.485,10.772899,5.180374
28940,89.48472222222222,3.3321419,2.1051064
28941,89.48222222222222,7.5710554,4.5634
28942,89.48055555555555,2.7287621,3.3333955
28943,89.4775,2.3334002,3.5022857
28944,89.47694444444444,6.2072544,0.9198133
28945,89.47555555555556,-10.99769,2.990867
28946,89.475,10.19764,3.4955351
28947,89.47166666666666,3.4759288,2.0050654
28948,89.47166666666666,9.06127,6.8774414
28949,89.47083333333333,7.150041,1.3409662
28950,89.46972222222222,-11.156489,2.6081967
28951,89.46888888888888,9.9685135,4.0465293
28952,89.46638888888889,2.9874427,2.4969437
28953,89.465,-2.7994995,15.6672125
28956,89.46277777777777,11.71516,5.156412
28957,89.46166666666667,7.1011896,4.795609
28958,89.46166666666667,11.852435,4.7814693
28959,89.46083333333333,6.206334,4.6224766
28960,89.46,3.8706727,2.9522254
28961,89.45972222222223,7.745734,2.9864798
28962,89.45833333333333,3.872883,4.634008
28963,89.45805555555556,10.084837,2.742452
28964,89.45777777777778,2.7741416,3.8569813
28965,89.45722222222223,6.212108,4.5836315
28966,89.4563888888889,11.857017,3.9863324
28967,89.45611111111111,7.9966764,3.1095774
28968,89.45583333333333,10.360269,1.6591102
28969,89.45527777777778,-11.301131,2.9359703
28970,89.45527777777778,10.495161,1.8881385
28971,89.45416666666667,3.2597477,1.7866397
28972,89.45388888888888,7.943795,1.4171406
28973,89.45333333333333,7.3858376,5.178839
28976,89.45194444444445,3.1751606,2.4468353
28977,89.45166666666667,7.421443,4.526636
28978,89.44916666666667,7.9352326,1.866869
28979,89.44888888888889,5.155246,6.6932487
28980,89.44888888888889,10.632217,4.296359
28981,89.44833333333334,6.1446567,4.603431
28982,89.44777777777777,5.5074472,3.8090484
28983,89.4475,7.869664,4.8756614
28984,89.44638888888889,3.591069,2.061055
28985,89.44583333333334,7.992903,5.442493
28988,89.44277777777778,3.941198,5.6122794
28989,89.44194444444445,7.950255,4.9334207
28990,89.44194444444445,10.034777,1.8347368
28991,89.44166666666666,6.0157833,4.866502
28993,89.43805555555555,11.578024,4.030644
28994,89.43722222222222,7.0404034,4.365382
28995,89.43638888888889,2.5944228,3.0285072
28996,89.43416666666667,-10.972835,3.3543475
28997,89.43388888888889,7.400402,5.5278573
28998,89.43333333333334,10.868654,4.6853986
29000,89.43277777777777,9.125008,6.012935
29001,89.43083333333334,10.224222,1.9180567
29002,89.43027777777777,10.496051,6.9533134
29003,89.42805555555556,10.367673,2.1429017
29004,89.42805555555556,10.929877,5.421865
29005,89.42777777777778,3.005021,2.521239
29006,89.42777777777778,9.161625,5.3949833
29007,89.42722222222223,10.063736,3.6254187
29008,89.42583333333333,9.08115,5.0643587
29009,89.425,10.704158,5.180433
29010,89.42083333333333,11.8062935,3.842773
29012,89.42,11.278915,4.3166447
29013,89.41972222222222,4.6467953,4.5336533
29014,89.41916666666667,6.1000085,4.788662
29015,89.41916666666667,11.542928,4.1590743
29016,89.41888888888889,1.4456,2.6250305
29017,89.41638888888889,3.3514724,2.7303777
29018,89.41583333333334,5.5069833,6.7549953
29019,89.41166666666666,6.201129,4.69011
29020,89.41111111111111,9.308006,4.7893853
29021,89.41055555555556,10.482704,6.0476975
29022,89.41027777777778,2.759885,2.1404357
29023,89.41,7.792298,5.3622384
29024,89.40666666666667,3.6475177,3.313843
29025,89.40611111111112,3.9810677,1.9063545
29026,89.40527777777778,10.399088,3.2318175
29027,89.405,11.427524,5.3072762
29028,89.40388888888889,9.691936,4.0873513
29029,89.4025,9.469004,2.3350906
29030,89.40222222222222,3.9978008,3.5145624
29031,89.40138888888889,11.829366,4.0099163
29034,89.39888888888889,-2.742821,15.724322
29035,89.3963888888889,-2.8208578,15.740993
29036,89.39527777777778,7.676309,7.7393365
29040,89.39194444444445,4.432294,1.594915
29041,89.39166666666667,4.263066,1.5573682
29042,89.39111111111112,10.358119,1.2561822
29043,89.38722222222222,3.3430402,1.9437723
29044,89.38583333333334,11.42419,5.4994173
29045,89.38472222222222,3.7842789,1.7951852
29046,89.38444444444444,3.2586582,4.6565256
29047,89.38388888888889,10.831959,5.9095345
29048,89.38305555555556,8.90857,6.028931
29049,89.38277777777778,8.44926,4.4484
29050,89.3825,6.338436,4.6072593
29052,89.38111111111111,6.547567,6.262681
29053,89.37611111111111,-10.853816,2.8283346
29054,89.37527777777778,10.631436,1.931536
29055,89.37388888888889,6.9673862,4.3208213
29056,89.37361111111112,4.175017,2.0631595
29057,89.3711111111111,12.365799,-11.224092
29058,89.36944444444444,12.326307,-11.256576
29060,89.36694444444444,1.6367912,3.2830787
29062,89.36416666666666,10.426281,5.270516
29063,89.36277777777778,7.36231,6.598732
29064,89.36222222222223,5.028686,5.3346066
29066,89.35972222222222,6.712222,3.7766716
29067,89.35972222222222,2.4937274,2.2855768
29070,89.35833333333333,5.1116757,1.9902753
29072,89.35805555555555,5.2675796,4.8095107
29073,89.35555555555555,10.720266,5.2733502
29074,89.35472222222222,8.582524,4.8542104
29075,89.35277777777777,4.7034698,4.8720374
29076,89.3525,11.074832,5.228345
29077,89.35222222222222,2.2121964,3.4543047
29078,89.35194444444444,11.269032,5.6284137
29079,89.34944444444444,10.035535,1.9331788
29080,89.34916666666666,-11.064623,3.0391343
29081,89.3488888888889,-10.997441,2.729744
29082,89.34777777777778,6.030075,4.631627
29083,89.3475,11.490245,5.5011578
29084,89.34666666666666,-11.188645,3.2011716
29085,89.34583333333333,6.6089582,0.7299037
29086,89.345,4.8569984,4.7351346
29087,89.34472222222222,6.2270265,4.8146396
29088,89.34444444444445,2.496593,3.465657
29089,89.34277777777778,-8.690444,-6.3840156
29090,89.34277777777778,4.068889,3.830163
29091,89.34277777777778,4.064131,4.4155006
29092,89.3425,9.500191,5.499611
29093,89.34194444444445,10.112478,2.373561
29094,89.34138888888889,2.2180688,3.3043983
29096,89.33833333333334,2.1132905,3.749571
29097,89.33805555555556,11.520578,5.5096745
29098,89.33694444444444,3.3756194,2.0570729
29099,89.33638888888889,5.148688,6.503876
29100,89.33638888888889,6.6100774,6.340338
29105,89.33333333333333,5.9739194,3.5961702
29107,89.33222222222223,8.78835,6.827504
29108,89.33222222222223,4.0005674,5.2937603
29109,89.33194444444445,6.139775,7.572249
29110,89.32916666666667,11.721293,4.027952
29112,89.32583333333334,-11.1787615,3.2525895
29114,89.3225,9.373831,2.589038
29115,89.32027777777778,7.783074,5.355442
29116,89.31888888888889,5.0988827,4.812566
29118,89.3175,3.3097098,2.321924
29119,89.31722222222223,7.8175907,2.0643742
29120,89.31666666666666,-10.703036,2.9088511
29121,89.31611111111111,7.988804,1.9252524
29123,89.31555555555556,11.681344,5.1822953
29124,89.31527777777778,10.079701,3.6768758
29125,89.31333333333333,-11.069173,2.9578261
29126,89.31138888888889,-10.541661,2.8228328
29127,89.30944444444444,2.6453876,3.269321
29128,89.30833333333334,4.0553718,5.0053153
29129,89.30611111111111,10.082231,3.645187
29130,89.30611111111111,8.969724,6.8488884
29131,89.30583333333334,3.2361128,2.7429852
29132,89.30583333333334,11.558759,4.398509
29133,89.30583333333334,-11.083774,3.1739726
29134,89.30527777777777,9.007593,6.1101847
29135,89.30361111111111,10.058831,4.8826523
29136,89.30083333333333,-11.090945,2.6382642
29137,89.30027777777778,3.9746985,4.7082872
